10.0945,10.0945,10.1173,10.1173,5.02232,-0.0176327,0.311147,-0.319484,0.0793482,0,0,13.9937,2.78175,2.46991,0,721,856,0
10.49,10.2923,10.3436,10.2304,5.18154,0.0471077,0.344966,-0.319484,0.0793482,3446,0,13.9888,2.77778,2.46596,0,722,856,0.44571
9.91697,10.1672,9.86046,10.1071,5.05618,0.0463214,0.344285,-0.319484,0.0793482,192,0,12.5748,-0.558869,-0.61821,0,722,856,0.349908
10.0614,10.1407,10.0868,10.102,5.03868,0.0298963,0.339004,-0.319484,0.0793482,-95,0,12.5696,-0.563221,-0.622531,0,724,857,0.336203
9.98247,10.1091,10.0261,10.0868,5.0143,0.0172048,0.330613,-0.319484,0.0793482,-553,0,13.9802,2.77054,2.45877,0,723,856,0.314441
10.0628,10.1013,10.1271,10.0936,5.01346,0.00603986,0.327026,-0.319484,0.0793482,-496,0,12.5751,-0.558713,-0.618055,0,724,857,0.312519
10.0769,10.0979,10.0535,10.0878,5.00885,0.00778961,0.325883,-0.319484,0.0793482,-598,0,12.5732,-0.560261,-0.619593,0,723,856,0.308379
10.2997,10.1231,10.1134,10.091,5.02389,0.0247998,0.333423,-0.319484,0.0793482,-371,0,13.9741,2.76555,2.45382,0,723,855,0.322578
10.4795,10.1627,10.3611,10.121,5.05952,0.0321038,0.337141,-0.319484,0.0793482,473,0,12.5707,-0.562357,-0.621673,0,723,855,0.350971
10.1773,10.1641,10.2087,10.1298,5.06425,0.0264516,0.337318,-0.319484,0.0793482,616,0,13.9754,2.76652,2.45478,0,724,857,0.355331
10.0967,10.1644,10.2388,10.142,5.06998,0.0172567,0.32968,-0.319484,0.0793482,923,0,12.573,-0.560344,-0.619675,0,723,855,0.356667
9.82649,10.098,9.92538,10.1001,5.01506,-0.00165582,0.322173,-0.319484,0.0793482,-367,0,12.5745,-0.559109,-0.618449,0,724,856,0.311438
10.1887,10.1252,10.2516,10.1393,5.04863,-0.0108638,0.315536,-0.319484,0.0793482,623,0,12.5571,-0.573335,-0.632573,0,723,855,0.333759
10.191,10.1382,10.2502,10.1556,5.06348,-0.013448,0.316236,-0.319484,0.0793482,996,0,13.9521,2.74747,2.43587,0,724,856,0.345365
10.0888,10.1488,10.1339,10.1664,5.07428,-0.0135362,0.316178,-0.319484,0.0793482,1280,0,13.9482,2.74442,2.43284,0,724,856,0.353614
10.0494,10.1474,10.0143,10.1551,5.06773,-0.00586963,0.319031,-0.319484,0.0793482,1067,0,13.9542,2.74924,2.43762,0,723,856,0.350245
9.99192,10.1389,10.0099,10.1507,5.0613,-0.00908923,0.317428,-0.319484,0.0793482,924,0,12.5609,-0.570209,-0.62947,0,723,856,0.344454
10.1521,10.1242,9.94795,10.1342,5.04549,-0.00772047,0.317116,-0.319484,0.0793482,516,0,13.9623,2.75596,2.4443,0,723,855,0.332218
9.91025,10.0673,10.0541,10.1035,5.00223,-0.0280845,0.309957,-0.319484,0.0793482,-535,0,12.5667,-0.565516,-0.62481,0,724,857,0.294302
10.149,10.0644,10.1226,10.0949,4.99617,-0.0236206,0.312199,-0.319484,0.0793482,-719,0,13.9752,2.76646,2.45473,0,724,857,0.291159
10.2655,10.0813,10.2034,10.0913,5.00226,-0.00775909,0.319115,-0.319484,0.0793482,-652,0,13.9753,2.76653,2.45479,0,724,856,0.300053
10.1746,10.1161,10.2439,10.1232,5.03583,-0.00541544,0.321264,-0.319484,0.0793482,299,0,13.9801,2.77043,2.45867,0,724,857,0.326866
10.1303,10.1103,10.0772,10.1057,5.02407,0.00348711,0.326768,-0.319484,0.0793482,-365,0,13.9807,2.77095,2.45918,0,725,857,0.320571
10.1844,10.1096,10.2592,10.1066,5.02419,0.00239205,0.32616,-0.319484,0.0793482,-352,0,13.984,2.7737,2.46191,0,725,857,0.32037
10.1801,10.1187,10.1558,10.1088,5.02996,0.00765061,0.32785,-0.319484,0.0793482,-142,0,13.9846,2.77404,2.46225,0,724,857,0.325529
10.141,10.1279,10.0647,10.1139,5.0372,0.0108364,0.327438,-0.319484,0.0793482,243,0,13.3693,1.31694,1.11559,0,723,856,0.330761
9.96672,10.1254,9.92281,10.1052,5.0317,0.0156214,0.329839,-0.319484,0.0793482,-186,0,13.369,1.31669,1.11534,0,723,856,0.327488
10.2975,10.1399,10.2649,10.1369,5.05471,0.00236702,0.321177,-0.319484,0.0793482,1745,0,13.9875,2.77647,2.46466,0,722,855,0.341348
10.1304,10.1619,10.1482,10.1463,5.07073,0.0120747,0.325059,-0.319484,0.0793482,2720,0,13.986,2.77544,2.46364,0,722,854,0.355261
10.3101,10.1781,10.0753,10.1415,5.0773,0.0280995,0.335152,-0.319484,0.0793482,2836,0,12.5182,-0.574769,-0.634052,0,723,855,0.364065
10.0583,10.1573,10.0791,10.1291,5.06018,0.0217743,0.331939,-0.319484,0.0793482,1813,0,13.2709,1.59494,1.37156,0,723,855,0.349937
10.0161,10.1415,9.99277,10.104,5.04,0.0289726,0.337542,-0.319484,0.0793482,-92,0,13.4961,2.26181,1.9165,0,724,856,0.336574
10.1905,10.1475,10.216,10.1179,5.04963,0.0228536,0.331474,-0.319484,0.0793482,915,0,0,0,0,0,722,855,0.341515
10.163,10.1454,10.1933,10.1113,5.04545,0.0263069,0.337215,-0.319484,0.0793482,340,0,0,0,0,0,724,857,0.340872
9.902,10.1176,10.0037,10.0961,5.02323,0.0165982,0.333331,-0.319484,0.0793482,-935,0,11.0318,-2.97855,-2.79708,0,724,858,0.322677
10.1853,10.122,10.1284,10.1025,5.02861,0.0151055,0.336581,-0.319484,0.0793482,-677,0,10.7777,-2.87443,-2.74651,0,725,861,0.328537
9.94393,10.1197,9.87116,10.0973,5.02495,0.0173497,0.347659,-0.319484,0.0793482,-1451,0,10.5943,-2.8198,-2.69254,0,729,867,0.33129
9.93583,10.0835,9.86677,10.0575,4.98678,0.0202451,0.35699,-0.319484,0.0793482,-4321,0,10.0471,-3.03363,-2.87033,0,732,872,0.306761
9.64639,10.0351,9.80751,10.0234,4.94478,0.00916767,0.355375,-0.319484,0.0793482,-6797,0,10.0563,-2.86651,-2.68633,0,733,875,0.274432
9.5766,9.96179,9.68646,9.98453,4.88847,-0.0178409,0.347896,-0.319484,0.0793482,-10693,0,9.82987,-2.92495,-2.84882,0,735,879,0.227434
9.78994,9.93496,9.92493,9.96911,4.86767,-0.0268586,0.349332,-0.319484,0.0793482,-12258,0,9.55793,-3.04833,-2.88894,0,737,883,0.211822
9.27027,9.86037,9.25734,9.89557,4.79302,-0.0278885,0.357675,-0.319484,0.0793482,-16437,0,9.57234,-3.01679,-2.78254,0,740,889,0.160773
9.3816,9.77949,9.39559,9.81352,4.71078,-0.0272245,0.360058,-0.319484,0.0793482,-21252,0,9.34532,-3.1188,-2.95827,0,740,891,0.103001
9.30801,9.69399,9.28403,9.72259,4.62151,-0.0231206,0.36988,-0.319484,0.0793482,-24000,0,9.33171,-3.11987,-3.00244,0,743,896,0.0467328
9.20186,9.62397,9.08999,9.63122,4.53946,-0.00591016,0.381051,-0.319484,0.0793482,-24000,0,9.30577,-3.09437,-2.9381,0,744,898,-0.000893066
9.15182,9.52062,9.18975,9.53735,4.44012,-0.0138195,0.380243,-0.319484,0.0793482,-24000,0,9.28937,-3.08736,-2.9312,0,744,901,-0.0624316
