9.13109,9.13109,nan,0,nan,nan,nan,nan,nan,0,1
9.36131,9.2462,nan,0,nan,nan,nan,nan,nan,0,1
9.46511,9.31917,nan,0,nan,nan,nan,nan,nan,0,1
9.62281,9.39508,nan,0,nan,nan,nan,nan,nan,0,1
9.68529,9.45312,nan,0,nan,nan,nan,nan,nan,0,1
9.8701,9.52262,nan,0,nan,nan,nan,nan,nan,0,1
9.98762,9.58905,11.5075,11.5075,10.5117,0.833741,0.786914,0.372627,-0.0306711,0,0
9.98087,9.63802,nan,11.5075,10.5341,0.806236,0.759409,0.341379,-0.0272087,0,0
12.3553,9.93995,nan,11.5075,10.6735,0.650723,0.567237,0.224309,-0.0158564,0,0
10.0788,9.95384,nan,11.5075,10.6799,0.644026,0.597199,0.209683,-0.0142579,0,0
9.96608,10.0373,nan,11.5075,10.7189,0.604422,0.557596,0.186924,-0.0123151,0,0
12.614,10.3626,11.676,11.5918,10.9173,0.495364,0.411878,0.142215,-0.00894983,0,0
10.0457,10.4207,nan,11.5918,10.9448,0.470075,0.423248,0.125028,-0.00747721,0,0
10.0172,10.4601,nan,11.5918,10.9636,0.453075,0.408475,0.118356,-0.00699636,0,0
12.3507,10.7266,nan,11.5918,11.0917,0.341359,0.257873,0.0888842,-0.00525205,0,0
12.4447,10.9841,nan,11.5918,11.217,0.237421,0.153935,0.0611869,-0.00357641,178,1
12.5486,11.2402,nan,11.5918,11.3431,0.13651,0.0530236,0.0611869,-0.00357641,5336,1
10.0657,11.2487,nan,11.5918,11.3473,0.133198,0.086371,0.0611869,-0.00357641,2841,1
10.0315,11.0163,nan,11.5918,11.2327,0.224624,0.177798,0.0611869,-0.00357641,-1893,1
12.4237,11.2508,nan,11.5918,11.3483,0.132378,0.048892,0.0611869,-0.00357641,5556,1
10.0229,11.2565,nan,11.5918,11.3512,0.130159,0.0833326,0.0611869,-0.00357641,3004,1
9.87986,10.9831,11.4408,11.5415,11.1905,0.217866,0.171039,0.0611869,-0.00357641,-1235,1
9.91434,10.9699,nan,11.5415,11.184,0.223074,0.176247,0.0611869,-0.00357641,-1499,1
9.95071,10.9633,nan,11.5415,11.1808,0.225712,0.178885,0.0611869,-0.00357641,-1631,1
12.3763,10.9658,11.5804,11.5512,11.187,0.22856,0.145074,0.0611869,-0.00357641,871,1
9.978,10.7192,nan,11.5512,11.0668,0.327828,0.281001,0.0611869,-0.00357641,-6696,1
10.1045,10.4747,11.6256,11.5661,10.9571,0.435841,0.389014,0.0611869,-0.00357641,-11940,1
9.92922,10.4611,11.6933,11.5873,10.9617,0.45072,0.403893,0.0611869,-0.00357641,-12745,1
9.98818,10.4568,nan,11.5873,10.9597,0.452578,0.405751,0.0611869,-0.00357641,-12834,1
12.4089,10.4553,11.4509,11.5678,10.9487,0.444877,0.361391,0.0611869,-0.00357641,-9645,1
12.3852,10.6915,nan,11.5678,11.0621,0.345948,0.262462,0.0611869,-0.00357641,-4920,1
10.1655,10.7201,nan,11.5678,11.076,0.334237,0.28741,0.0611869,-0.00357641,-7092,1
9.95581,10.7242,nan,11.5678,11.078,0.33254,0.285714,0.0611869,-0.00357641,-7011,1
10.0727,10.7364,nan,11.5678,11.0839,0.327556,0.280729,0.0611869,-0.00357641,-6772,1
12.5328,10.7521,nan,11.5678,11.0915,0.321171,0.237685,0.0611869,-0.00357641,-3738,1
10.1224,10.7665,nan,11.5678,11.0985,0.31529,0.268463,0.0611869,-0.00357641,-6183,1
10.0393,10.76,nan,11.5678,11.0953,0.317941,0.273341,0.0611869,-0.00357641,-6476,1
12.29,10.9961,nan,11.5678,11.2104,0.223141,0.139655,0.0611869,-0.00357641,1037,1
9.6928,10.9665,nan,11.5678,11.196,0.234876,0.192503,0.0611869,-0.00357641,-2584,1
10.1474,10.7404,nan,11.5678,11.0858,0.325933,0.279106,0.0611869,-0.00357641,-6694,1
10.0008,10.502,11.5475,11.5653,10.9696,0.423929,0.377102,0.0611869,-0.00357641,-11365,1
10.0529,10.4907,12.2328,11.6394,11.0034,0.460381,0.413554,0.0611869,-0.00357641,-13422,1
9.99263,10.4944,nan,11.6394,11.0052,0.458796,0.411969,0.0611869,-0.00357641,-13346,1
9.98301,10.4854,nan,11.6394,11.0009,0.462659,0.415832,0.0611869,-0.00357641,-13530,1
12.301,10.4622,nan,11.6394,10.9899,0.47268,0.389194,0.0611869,-0.00357641,-11276,1
9.87288,10.4373,nan,11.6394,10.978,0.483525,0.436698,0.0611869,-0.00357641,-14530,1
10.0397,10.4373,nan,11.6394,10.978,0.483506,0.438906,0.0611869,-0.00357641,-14695,1
12.4371,10.452,nan,11.6394,10.985,0.477107,0.393621,0.0611869,-0.00357641,-11489,1
9.94324,10.4771,nan,11.6394,10.9969,0.466258,0.419432,0.0611869,-0.00357641,-13702,1
9.8866,10.451,nan,11.6394,10.9845,0.477556,0.430729,0.0611869,-0.00357641,-14243,1
12.5608,10.707,nan,11.6394,11.1071,0.369081,0.285595,0.0611869,-0.00357641,-6384,1
9.91698,10.6934,nan,11.6394,11.1006,0.37472,0.327893,0.0611869,-0.00357641,-9380,1
9.92118,10.6863,nan,11.6394,11.0971,0.377688,0.330862,0.0611869,-0.00357641,-9519,1
9.66157,10.6541,nan,11.6394,11.0817,0.391085,0.348712,0.0611869,-0.00357641,-10480,1
9.92712,10.4167,nan,11.6394,10.9682,0.492506,0.446793,0.0611869,-0.00357641,-15046,1
