9.36143,9.36143,10.1456,10.1456,9.67446,0.308979,0.261039,0.0875008,-0.00573617,0,0
9.2984,9.32992,10.1174,10.1315,9.65182,0.316071,0.268131,0.0899252,-0.00591649,0,0
9.74393,9.46792,9.99408,10.0857,9.69492,0.241974,0.194034,0.0678812,-0.004426,172,1
9.78365,9.54685,9.89262,10.0374,9.70857,0.19148,0.14354,0.0678812,-0.004426,3174,1
9.78853,9.59519,10.0745,10.0449,9.73619,0.175336,0.129623,0.0678812,-0.004426,3841,1
9.732,9.61799,9.90427,10.0214,9.73537,0.157158,0.110331,0.0678812,-0.004426,5077,1
9.72942,9.63391,9.98233,10.0158,9.74036,0.14872,0.103006,0.0678812,-0.004426,5500,1
9.69515,9.64156,9.97257,10.0104,9.74137,0.143598,0.0967714,0.0678812,-0.004426,5903,1
9.72622,9.65097,9.86824,9.99463,9.73791,0.13373,0.0857894,0.0678812,-0.004426,6644,1
9.74983,9.66086,9.7918,9.97435,9.73242,0.121932,0.0739921,0.0678812,-0.004426,7447,1
9.77808,9.70252,9.94246,9.95403,9.74273,0.097741,0.0509141,0.0678812,-0.004426,8888,1
9.67649,9.74033,9.97207,9.9395,9.75417,0.0773552,0.0305284,0.0678812,-0.004426,10174,1
9.73251,9.73919,10.042,9.94429,9.75604,0.0796641,0.0339506,0.0678812,-0.004426,9925,1
9.6379,9.72461,9.88329,9.94336,9.7483,0.0849753,0.0381485,0.0678812,-0.004426,9702,1
9.65043,9.7108,10.0248,9.93838,9.73887,0.0884158,0.0427023,0.0678812,-0.004426,9455,1
9.74088,9.71169,10.0137,9.94933,9.7449,0.0923328,0.045506,0.0678812,-0.004426,9234,1
9.75431,9.71418,9.75151,9.92625,9.73436,0.0823758,0.0344358,0.0678812,-0.004426,10052,1
9.80199,9.72487,9.78945,9.90794,9.73037,0.0710922,0.0242654,0.0678812,-0.004426,10759,1
9.374,9.68964,10.2732,9.94843,9.73346,0.100576,0.052636,0.0678812,-0.004426,8844,1
9.75024,9.68969,9.97688,9.96694,9.74294,0.107777,0.059837,0.0678812,-0.004426,8304,1
9.72978,9.68486,9.85641,9.95833,9.73614,0.106305,0.0594785,0.0678812,-0.004426,8366,1
9.22486,9.63969,10.1076,9.97188,9.72065,0.129244,0.082417,0.0678812,-0.004426,6967,1
9.26577,9.59302,10.3038,9.99805,9.711,0.157793,0.109853,0.0678812,-0.004426,5277,1
9.73797,9.60303,10.1518,10.0249,9.72977,0.164405,0.118691,0.0678812,-0.004426,4571,1
9.71691,9.60967,9.88807,10.0112,9.72601,0.156424,0.109598,0.0678812,-0.004426,5184,1
9.61785,9.59737,9.79861,9.98972,9.70887,0.152815,0.104875,0.0678812,-0.004426,5608,1
9.67911,9.58985,9.92812,10.0074,9.71424,0.162702,0.115875,0.0678812,-0.004426,4862,1
9.69508,9.57916,9.97667,10.0261,9.71862,0.17427,0.128556,0.0678812,-0.004426,4021,1
9.67055,9.60882,9.94952,9.99374,9.71659,0.149901,0.104187,0.0678812,-0.004426,5580,1
9.35351,9.56914,nan,9.99374,9.69699,0.165485,0.117545,0.0678812,-0.004426,4879,1
9.69397,9.56556,9.86834,9.98289,9.68964,0.162628,0.114688,0.0678812,-0.004426,5107,1
9.22734,9.56581,nan,9.98289,9.68976,0.16253,0.11459,0.0678812,-0.004426,5113,1
9.59604,9.59883,9.77001,9.97425,9.70163,0.146174,0.0982343,0.0678812,-0.004426,6081,1
9.44822,9.56986,10.1471,9.9782,9.68934,0.159099,0.111158,0.0678812,-0.004426,5334,1
9.87935,9.5861,9.88525,9.93635,9.67586,0.136322,0.0883819,0.0678812,-0.004426,6884,1
9.27172,9.55149,10.2155,9.94273,9.66201,0.15239,0.10445,0.0678812,-0.004426,5938,1
9.4546,9.52904,10.17,9.97092,9.66545,0.172292,0.124352,0.0678812,-0.004426,4649,1
9.77297,9.53683,9.87324,9.97838,9.67314,0.172161,0.124221,0.0678812,-0.004426,4609,1
9.62859,9.53263,9.78596,9.96417,9.66374,0.168221,0.120281,0.0678812,-0.004426,4918,1
9.61517,9.5588,9.75859,9.94236,9.66543,0.149378,0.101438,0.0678812,-0.004426,6109,1
9.23625,9.51302,nan,9.94236,9.64282,0.167362,0.119422,0.0678812,-0.004426,5105,1
9.75268,9.56556,9.94038,9.94144,9.6683,0.146367,0.0984273,0.0678812,-0.004426,6284,1
9.72746,9.5787,9.91817,9.94643,9.67737,0.143167,0.0963401,0.0678812,-0.004426,6350,1
9.62168,9.59605,9.88443,9.95787,9.69183,0.140851,0.0940239,0.0678812,-0.004426,6405,1
9.70155,9.57827,9.80004,9.92316,9.6652,0.134228,0.0862879,0.0678812,-0.004426,7089,1
9.76997,9.62809,9.94306,9.92894,9.69288,0.117001,0.0712876,0.0678812,-0.004426,7869,1
