8.54861,8.66611,8.64728,8.74641,4.61239,-0.0583298,-0.0457408,-0.028106,0.00334968,0,0,0,0,0,0,548,719,-0.0660598,0,-0.0312372,8.60875
8.80421,8.67874,8.60884,8.73265,4.60977,-0.0391672,-0.0209722,-0.028106,0.00334968,0,0,0,0,0,0,550,730,-0.0660222,0,-0.0209722,8.60813
8.65154,8.68514,8.73638,8.72737,4.60969,-0.0306816,-0.0164268,-0.028106,0.00334968,0,0,0,0,0,0,548,732,-0.0659935,0,-0.0164268,8.60868
8.62369,8.6692,8.77285,8.74176,4.61092,-0.0527158,-0.0405013,-0.028106,0.00334968,0,0,0,0,0,0,549,720,-0.0660605,0,-0.0282288,8.60795
8.77077,8.66858,8.55386,8.7192,4.59763,-0.0368278,-0.0196913,-0.028106,0.00334968,0,0,0,0,0,0,550,730,-0.0662823,0,-0.0196913,8.59618
8.7681,8.67462,8.87067,8.74051,4.6125,-0.0478649,-0.0401359,-0.028106,0.00334968,0,0,0,0,0,0,548,719,-0.0660003,0,-0.0256323,8.61004
8.84688,8.69041,8.62991,8.7192,4.60767,-0.0209255,-0.0112007,-0.028106,0.00334968,0,0,0,0,0,0,550,730,-0.0660127,0,-0.0112007,8.6072
8.66751,8.68855,8.85436,8.73028,4.61286,-0.0303121,-0.030735,-0.028106,0.00334968,0,0,0,0,0,0,548,719,-0.0659215,0,-0.0162313,8.61187
8.73511,8.69559,8.69353,8.71641,4.60864,-0.0151291,-0.00809841,-0.028106,0.00334968,0,0,0,0,0,0,548,732,-0.0659802,0,-0.00809841,8.6084
8.62455,8.70409,8.75773,8.71254,4.61078,-0.00614738,-0.0155581,-0.028106,0.00334968,0,0,0,0,0,0,549,720,-0.0659226,0,-0.00328557,8.61074
8.79475,8.72871,8.58749,8.70656,4.62045,0.0160618,0.0108459,-0.028106,0.00334968,0,0,0,0,0,0,549,733,-0.0657166,0,0.00861438,8.62017
8.69877,8.71817,8.74309,8.71999,4.62162,-0.00114512,-0.000708743,-0.028106,0.00334968,0,0,0,0,0,0,548,732,-0.0656767,0,-0.000708743,8.62162
8.73886,8.7269,8.68633,8.71498,4.62358,0.00864553,-0.00763903,-0.028106,0.00334968,0,0,0,0,0,0,549,720,-0.065636,0,0.0046335,8.6235
8.83293,8.74782,8.55426,8.69312,4.62476,0.039686,0.0235086,-0.028106,0.00334968,0,0,0,0,0,0,549,733,-0.0656878,0,0.0212771,8.62307
8.57716,8.72846,8.7051,8.70825,4.62112,0.0146568,0.00786193,-0.028106,0.00334968,0,0,0,0,0,0,548,732,-0.065699,0,0.00786193,8.62089
8.75511,8.72716,8.71904,8.69309,4.61324,0.0247397,0.0132554,-0.028106,0.00334968,0,0,0,0,0,0,548,732,-0.0658972,0,0.0132554,8.61258
8.96188,8.73866,8.6439,8.69448,4.62022,0.0320556,0.017185,-0.028106,0.00334968,-8255,0,0,0,0,0,550,730,-0.0657619,0,0.017185,8.61911
8.739,8.74581,8.81904,8.69095,4.62266,0.0398014,0.00906672,-0.028106,0.00334968,-7956,0,0,0,0,0,549,720,-0.0644436,0,0.0213393,8.62096
8.76808,8.74911,8.64745,8.68634,4.62253,0.0455401,0.0244156,-0.028106,0.00334968,-9578,0,0,0,0,0,548,732,-0.0645547,0,0.0244156,8.62031
8.73229,8.75988,8.80588,8.69116,4.63087,0.0498278,0.016692,-0.028106,0.00334968,-9011,0,0,0,0,0,550,721,-0.0637868,0,0.0267334,8.6282
8.68538,8.74895,8.54733,8.68714,4.62279,0.0448408,0.0195786,-0.028106,0.00334968,-9203,0,0,0,0,0,548,728,-0.0642507,0,0.0240415,8.62063
8.79593,8.75866,8.59283,8.67212,4.62223,0.0628073,0.0292063,-0.028106,0.00334968,-10562,0,0,0,0,0,548,728,-0.0638808,0,0.0336692,8.618
8.72153,8.75693,8.8502,8.6885,4.62801,0.049624,0.012114,-0.028106,0.00334968,-8634,0,0,0,0,0,548,719,-0.06358,0,0.0266176,8.62537
8.80614,8.75425,8.85475,8.71855,4.63987,0.0258498,0.000496414,-0.028106,0.00334968,-7380,0,0,0,0,0,548,720,-0.0628776,0,0.0138845,8.63916
8.85679,8.78221,8.50044,8.69809,4.64702,0.060895,0.0327261,-0.028106,0.00334968,-11221,0,0,0,0,0,550,730,-0.0627372,0,0.0327261,8.64303
8.66162,8.77286,nan,8.69809,4.64143,0.0541563,0.0335519,-0.028106,0.00334968,-11475,0,0,0,0,0,550,734,-0.0626101,0,0.0290889,8.63828
8.76964,8.75364,8.91623,8.7178,4.63919,0.0259602,0.0462837,-0.028106,0.00334968,-13126,0,0,0,0,0,642,667,-0.0623531,0,0.0139385,8.63847
8.56098,8.73584,8.59941,8.71336,4.62749,0.0163047,0.0042821,-0.028106,0.00334968,-8068,0,8.37342,0.0285968,-0.103003,0,548,728,-0.0626607,0,0.00874503,8.62721
8.67675,8.72671,8.53767,8.68522,4.60935,0.0301485,0.00163466,-0.028106,0.00334968,-7697,0,8.04599,0.0858877,-0.116514,0,548,719,-0.063412,0,0.0161383,8.60838
8.76476,8.72995,8.6782,8.68829,4.61256,0.0302608,0.0039325,-0.028106,0.00334968,-7886,0,7.79621,0.0611989,-0.180216,0,549,720,-0.0635044,0,0.016205,8.61158
8.59305,8.72072,8.683,8.67601,4.60183,0.0325134,0.000659715,-0.028106,0.00334968,-7470,0,0,0,0,0,546,719,-0.0639335,0,0.0173943,8.6007
8.70535,8.71166,8.85274,8.70655,4.61155,0.00371861,-0.0192062,-0.028106,0.00334968,-5127,0,7.24875,0.0169123,-0.140336,0,543,718,-0.06369,0,0.00198968,8.61153
8.52982,8.69249,8.61069,8.70833,4.60289,-0.0115447,-0.0329335,-0.028106,0.00334968,-3498,0,7.15353,-0.0134143,-0.170047,0,539,717,-0.0644594,0,-0.00616209,8.60275
8.46684,8.65856,8.71798,8.69511,4.57967,-0.0266335,-0.0476781,-0.028106,0.00334968,-1929,0,7.09969,-0.0129193,-0.16957,0,535,715,-0.0648672,0,-0.0142184,8.57892
8.00454,8.57334,8.38282,8.64792,4.51518,-0.0547369,-0.0691666,-0.028106,0.00334968,233,0,7.06751,-0.00957841,-0.2187,0,530,714,-0.0669971,0,-0.0290215,8.51201
8.02778,8.50995,8.15151,8.61302,4.46847,-0.0760305,-0.0891725,-0.028106,0.00334968,2220,0,0,0,0,0,525,711,-0.0682835,0,-0.0401193,8.46237
7.91042,8.42403,7.90772,8.51217,4.37235,-0.0657108,-0.0944922,-0.028106,0.00334968,2448,0,0,0,0,0,519,707,-0.0705352,0,-0.0343149,8.36784
7.76294,8.34422,7.95139,8.44737,4.30093,-0.0775211,-0.102566,-0.028106,0.00334968,3411,0,6.91339,-0.0402811,-0.196022,0,517,707,-0.0711497,0,-0.0401661,8.2947
7.57575,8.23413,7.85991,8.37959,4.21734,-0.110428,-0.121299,-0.028106,0.00334968,5086,0,6.86127,-0.0375327,-0.199905,0,515,707,-0.0730004,0,-0.0566762,8.20483
7.33657,8.09131,7.7801,8.28979,4.11095,-0.152687,-0.146455,-0.028106,0.00334968,7982,0,0,0,0,0,512,706,-0.0743337,0,-0.077389,8.08733
7.33385,7.96539,7.88525,8.21001,4.0198,-0.190447,-0.166745,-0.028106,0.00334968,10399,0,6.77841,-0.0467222,-0.206618,0,510,706,-0.0754946,0,-0.095459,7.98347
7.23821,7.81867,7.68048,8.09278,3.8964,-0.216962,-0.180558,-0.028106,0.00334968,12491,0,6.70167,0.00196764,-0.155177,0,508,706,-0.0765768,0,-0.107052,7.84999
7.21183,7.68687,7.48411,7.98013,3.78028,-0.235904,-0.195875,-0.028106,0.00334968,13466,0,6.66867,-0.00762114,-0.164448,0,503,704,-0.077708,0,-0.114606,7.72627
7.19489,7.55968,7.3423,7.84256,3.6432,-0.232063,-0.192968,-0.028106,0.00334968,13840,0,6.62483,-0.00532755,-0.16223,0,501,705,-0.0781414,0,-0.11059,7.59192
7.08249,7.46747,7.31655,7.73593,3.53785,-0.22372,-0.182917,-0.028106,0.00334968,12547,0,6.60156,0.00191526,-0.207588,0,501,709,-0.0783888,0,-0.104973,7.49092
6.91852,7.35655,7.38189,7.65897,3.4563,-0.255431,-0.195187,-0.028106,0.00334968,13932,0,0,0,0,0,500,711,-0.0784378,0,-0.118352,7.3959
6.61686,7.22719,7.0895,7.57715,3.37139,-0.300004,-0.20951,-0.028106,0.00334968,15721,0,6.49244,-0.00094172,-0.0532703,0,499,716,-0.0782132,0,-0.137114,7.28922
6.7912,7.13002,7.05857,7.48787,3.28192,-0.311531,-0.216007,-0.028106,0.00334968,17570,0,0,0,0,0,497,715,-0.0779825,0,-0.140281,7.19462
6.7401,7.04645,6.86334,7.38821,3.18238,-0.302708,-0.197505,-0.028106,0.00334968,14576,0,6.34793,0.0295095,-0.0236132,0,500,723,-0.0773676,0,-0.133993,7.10134
6.74782,6.98758,6.74509,7.28471,3.08067,-0.267919,-0.178864,-0.028106,0.00334968,11830,0,6.25732,0.0197677,-0.120498,0,498,726,-0.0766587,0,-0.116463,7.0183
6.50674,6.90486,6.72162,7.16835,2.96684,-0.242728,-0.156783,-0.028106,0.00334968,9239,0,6.16882,0.117611,0.0632383,0,500,732,-0.0757102,0,-0.103279,6.91673
6.37127,6.81817,6.46861,7.04716,2.84941,-0.215956,-0.126574,-0.028106,0.00334968,5632,0,0,0,0,0,506,741,-0.0741321,0,-0.0897708,6.81065
5.98884,6.69587,6.24072,6.92282,2.72422,-0.21995,-0.120259,-0.028106,0.00334968,5037,0,0,0,0,0,505,747,-0.0720582,0,-0.0890282,6.68506
6.32315,6.6087,6.24564,6.81315,2.61718,-0.203032,-0.0980818,-0.028106,0.00334968,2875,0,5.24102,0.0951454,0.0679228,0,510,754,-0.0703547,0,-0.0802318,6.5846
5.88367,6.48882,6.18824,6.70032,2.50193,-0.216098,-0.0908715,-0.028106,0.00334968,2422,0,0,0,0,0,512,761,-0.0687841,0,-0.0830615,6.46603
5.84186,6.38115,5.94561,6.55669,2.3632,-0.185887,-0.0801279,-0.028106,0.00334968,1521,0,0,0,0,0,500,770,-0.0663395,0,-0.068971,6.33756
5.89166,6.30863,5.83624,6.43137,2.24917,-0.134098,-0.0281575,-0.028106,0.00334968,-3982,0,4.79627,0.0804823,-0.0637124,0,520,778,-0.064206,0,-0.0482381,6.23624
