14.4593,14.4695,14.4058,0.00392147,0.458484,-0.0437598,0.00305656,0
14.2783,14.8161,14.4915,0.209183,0.663746,-0.0190549,0.00240065,0
13.6246,14.5952,14.0583,0.384035,0.837696,-0.00175275,0.00251304,0
14.0552,14.477,14.2083,0.163636,0.619098,-0.0248888,0.0026156,0
13.6592,14.3086,13.9271,0.253493,0.707154,-0.015241,0.00255575,0
14.0085,14.4277,14.1601,0.162589,0.618051,-0.0251328,0.00263874,0
14.0154,14.2926,14.0948,0.107259,0.562721,-0.0318559,0.00282144,0
14.1572,14.3247,14.1817,0.0647275,0.52019,-0.0368306,0.00292613,0
13.9427,14.3907,14.1087,0.173896,0.629358,-0.023968,0.00263457,0
13.8512,14.1054,13.9183,0.0983862,0.552949,-0.0334031,0.00292609,0
14.2288,14.5184,14.3154,0.112061,0.566624,-0.0305024,0.00270027,0
13.8312,14.1289,13.9203,0.115225,0.568886,-0.0312077,0.00286214,0
13.9428,14.461,14.1447,0.201476,0.656939,-0.0207711,0.00256225,0
14.3544,14.4817,14.3595,0.0491797,0.502841,-0.0379722,0.00288688,0
13.795,14.4098,14.0457,0.239692,0.695155,-0.0167798,0.0025426,0
14.0979,14.3817,14.1811,0.109845,0.564407,-0.031169,0.00276635,0
13.8384,14.3121,14.0171,0.183991,0.639453,-0.0230441,0.00265219,0
13.9785,14.2204,14.0399,0.093569,0.54723,-0.0334936,0.00287635,0
13.8581,14.2424,13.9913,0.148975,0.602636,-0.0269386,0.00273092,0
13.6926,14.2727,13.9251,0.225941,0.680504,-0.0184085,0.00260452,0
13.879,14.2752,14.0184,0.153616,0.609078,-0.0265511,0.00272339,0
13.8046,14.2414,13.9643,0.16952,0.624982,-0.0248429,0.00270836,0
13.8302,14.1726,13.942,0.132628,0.588091,-0.0292575,0.00281567,0
14.109,14.6271,14.3115,0.201402,0.656864,-0.0204072,0.00249374,0
13.5652,13.9351,13.6898,0.143389,0.599751,-0.0288332,0.00291448,0
13.1578,13.9988,13.5224,0.330785,0.787147,-0.0081835,0.00273932,0
13.2506,14.0603,13.5995,0.318036,0.776195,-0.00970809,0.0027245,0
14.2435,14.2796,14.2022,0.0139567,0.473909,-0.0438163,0.00315469,0
13.9984,13.7725,13.825,0.0873714,0.548219,-0.0358655,0.00306601,0
14.015,13.8675,13.8807,0.0570019,0.519638,-0.0397448,0.0031651,0
14.253,13.1383,13.6452,0.444849,0.910161,0.000560058,0.00309675,0
14.0961,13.4823,13.7312,0.23939,0.706484,-0.0192493,0.00281462,0
14.4631,13.8728,14.1113,0.22996,0.698831,-0.0196668,0.00267143,0
13.9662,13.4731,13.6601,0.191662,0.663193,-0.0253601,0.00297019,0
14.2851,13.7165,13.9432,0.221424,0.69384,-0.0214858,0.00279611,0
13.8646,13.563,13.6529,0.116794,0.590978,-0.0345096,0.00318309,0
13.5415,13.0988,13.2584,0.171914,0.648743,-0.029623,0.00328521,0
13.4779,12.9242,13.1398,0.215638,0.695106,-0.0253661,0.0033058,0
13.0164,13.0366,12.9615,0.00782772,0.489051,-0.0529179,0.00412944,0
13.6685,13.887,13.7167,0.0844886,0.568338,-0.039469,0.00334109,0
13.3597,13.3532,13.2931,0.00248976,0.488086,-0.0524683,0.00396115,0
13.2768,12.906,13.028,0.143797,0.632008,-0.035458,0.00362105,0
14.1266,13.3886,13.701,0.28902,0.77897,-0.0180424,0.00309789,0
13.276,12.5647,12.8597,0.278445,0.770998,-0.0216972,0.00362475,0
13.4365,12.4608,12.8925,0.386488,0.880772,-0.0121953,0.0038751,0
13.1124,12.9738,12.9784,0.0536062,0.55048,-0.0483934,0.00405362,0
13.1623,12.9179,12.9757,0.0946012,0.593198,-0.0432571,0.0039173,0
13.0789,12.5392,12.7458,0.210143,0.711317,-0.0308295,0.00384585,0
12.3532,12.2439,12.2298,0.0422642,0.54601,-0.055056,0.00478908,0
12.6392,12.3862,12.4456,0.0979685,0.603424,-0.0463727,0.00438463,0
13.1609,12.0958,12.5725,0.424062,0.932077,-0.0139565,0.00465611,0
13.2874,12.8543,13.0079,0.168181,0.678747,-0.036017,0.00384084,0
13.1834,12.6552,12.8564,0.205565,0.718675,-0.0329091,0.00393113,0
12.5004,11.8442,12.1071,0.256582,0.772229,-0.0309597,0.00455677,0
13.2288,12.0315,12.5773,0.480769,0.999787,-0.0152501,0.0055618,0
13.0796,12.1181,12.5408,0.380655,0.90387,-0.0207247,0.00473192,0
12.8208,12.212,12.4524,0.237597,0.761648,-0.0330995,0.00438827,0
12.4724,12.0158,12.177,0.177521,0.704912,-0.0413902,0.00470221,0
12.1194,11.8474,11.9135,0.105431,0.635316,-0.0521114,0.00515254,0
12.4666,11.5384,11.9409,0.367047,0.899422,-0.0260582,0.005433,0
12.7674,11.4485,12.056,0.534565,1.06942,-0.024333,0.0078469,0
12.543,11.8935,12.1532,0.253841,0.79117,-0.0353758,0.00488191,0
12.8341,12.0074,12.3595,0.325237,0.865854,-0.0293193,0.004962,0
12.8082,11.9047,12.2962,0.356697,0.901405,-0.0285566,0.00528522,0
11.9546,11.5991,11.7062,0.138009,0.685162,-0.0521264,0.00552874,0
12.0139,11.6474,11.7605,0.142276,0.691866,-0.0516922,0.00549721,0
12.3416,12.2456,12.2247,0.0371388,0.589159,-0.0626692,0.00537894,0
12.5466,12.0336,12.2238,0.199677,0.75412,-0.0436095,0.00504974,0
12.6319,11.8898,12.1974,0.291005,0.848669,-0.0364061,0.00530946,0
12.1407,11.775,11.8884,0.141938,0.703607,-0.0530404,0.00553857,0
11.6893,11.6537,11.5989,0.0137589,0.579415,-0.0728582,0.00638437,0
11.7106,11.3049,11.4359,0.157669,0.724914,-0.055219,0.00613566,0
11.6229,11.4675,11.4721,0.0601787,0.632171,-0.0681479,0.00641058,0
12.3644,11.5065,11.8722,0.338108,0.913248,-0.0395036,0.0063301,0
12.453,11.878,12.0992,0.224219,0.801713,-0.0464689,0.0055781,0
11.7805,11.6731,11.6546,0.0415557,0.622956,-0.070772,0.00638433,0
11.8593,11.6141,11.6651,0.0950639,0.679574,-0.0641269,0.00622935,0
11.156,11.2749,11.14,0.0460465,0.633655,-0.0756369,0.00716896,0
11.2523,11.3361,11.2192,0.0324473,0.62314,-0.0774003,0.0071607,0
10.8202,11.2716,10.9714,0.175699,0.769464,-0.0620322,0.0072637,0
11.9316,11.4123,11.6023,0.202309,0.800659,-0.055759,0.00649378,0
11.2431,11.5325,11.3143,0.112277,0.714426,-0.0679495,0.00693567,0
11.2143,11.5924,11.3306,0.146903,0.751321,-0.0643618,0.00692001,0
10.9767,11.3674,11.0979,0.151827,0.760013,-0.0664992,0.00733318,0
10.8415,11.3308,11.0124,0.19062,0.801057,-0.0638686,0.00755711,0
10.9264,11.5097,11.1463,0.227746,0.838183,-0.0597023,0.00746389,0
10.6688,11.2715,10.8971,0.235537,0.845974,-0.0610962,0.00790332,0
10.7048,11.4827,11.0242,0.305846,0.916283,-0.0561417,0.00819757,0
10.7141,11.2601,10.9133,0.212994,0.823431,-0.0627333,0.00778204,0
10.8476,11.4113,11.0569,0.219992,0.830429,-0.0610012,0.00757381,0
10.6944,11.3842,10.9679,0.270314,0.880751,-0.0582556,0.00799194,0
10.8533,11.3875,11.0474,0.208343,0.81878,-0.0620282,0.0075485,0
10.8848,11.3616,11.0496,0.185651,0.796088,-0.0640192,0.00748767,0
10.5888,11.2444,10.8439,0.25663,0.867067,-0.0600715,0.00811255,0
10.8983,11.3761,11.0636,0.18605,0.796487,-0.0638666,0.00746627,0
10.8236,11.2651,10.9698,0.171834,0.782271,-0.0660123,0.0075932,0
10.9159,11.376,11.0723,0.179116,0.789553,-0.0644464,0.00744044,0
10.7016,11.2872,10.9212,0.228755,0.839192,-0.0614092,0.00783125,0
10.6123,11.312,10.8904,0.274323,0.88476,-0.0586403,0.00815448,0
10.7075,11.3599,10.9617,0.255305,0.865742,-0.0592136,0.00790292,0
10.6983,11.3438,10.9489,0.252591,0.863028,-0.0594912,0.0079081,0
10.7494,11.3155,10.9592,0.220982,0.831419,-0.0617065,0.00773574,0
10.6682,11.2024,10.861,0.20837,0.818807,-0.0635609,0.00785419,0
10.9711,11.2448,11.0325,0.106162,0.716599,-0.0726967,0.0075121,0
10.9967,11.3866,11.1176,0.151548,0.761985,-0.0668231,0.00734462,0
10.6431,11.3007,10.8996,0.257427,0.867864,-0.0595714,0.00802135,0
10.6592,11.2406,10.8763,0.227085,0.837522,-0.0619056,0.00789941,0
10.7858,11.334,10.9867,0.213876,0.824313,-0.0620588,0.00766453,0
10.7873,11.3092,10.9746,0.203502,0.813939,-0.0630336,0.00765091,0
10.55,11.276,10.8414,0.284884,0.895321,-0.0584749,0.00832547,0
10.7054,11.1254,10.8397,0.163421,0.773858,-0.0679957,0.00779901,0
10.9422,11.3514,11.0726,0.159137,0.769574,-0.0664173,0.00741788,0
10.7931,11.2346,10.9391,0.171785,0.782222,-0.0662803,0.00764306,0
10.9435,11.3851,11.0906,0.171806,0.782243,-0.0649997,0.00740155,0
10.7069,11.2477,10.9034,0.210964,0.821401,-0.0629854,0.00779157,0
10.7572,11.3552,10.9836,0.233624,0.844061,-0.0605396,0.00775,0
10.6179,11.3215,10.8981,0.275911,0.886348,-0.0584923,0.00815321,0
10.6889,11.3088,10.9262,0.242394,0.85283,-0.0603662,0.00788905,0
10.8951,11.4944,11.1231,0.234107,0.844544,-0.0594104,0.00752813,0
10.8421,11.428,11.0628,0.228814,0.839251,-0.0602717,0.00760009,0
