9.23965,9.35978,9.83079,9.96021,4.85612,-0.477306,-0.29083,-0.740247,0.188491,0,0,11.4438,-0.0743305,-0.361496,0,555,675,0,0,-0.235101,9.57683
9.35504,9.35944,9.78894,9.92231,4.80342,-0.449497,-0.274781,-0.740247,0.188491,-792,0,0,0,0,0,556,675,-0.286363,0,-0.220164,9.55697
9.36817,9.35604,9.97905,9.92583,4.80959,-0.454813,-0.278644,-0.740247,0.188491,-799,0,11.4438,-0.0742858,-0.361452,0,555,675,-0.290334,0,-0.222915,9.55713
9.33709,9.34836,9.77375,9.89418,4.76941,-0.437295,-0.26802,-0.740247,0.188491,-1972,0,0,0,0,0,556,675,-0.296845,0,-0.213403,9.53695
9.61507,9.36183,10.1807,9.90176,4.77475,-0.432243,-0.262341,-0.740247,0.188491,-1430,0,11.4437,-0.0742231,-0.36139,0,557,677,-0.283248,0,-0.211062,9.54748
9.55121,9.38163,10.0883,9.92291,4.79603,-0.432327,-0.266208,-0.740247,0.188491,1171,0,11.4437,-0.0741918,-0.308999,0,556,675,-0.258675,0,-0.211591,9.56815
9.42176,9.37845,9.99207,9.93836,4.81804,-0.446374,-0.270259,-0.740247,0.188491,727,0,11.4437,-0.0741978,-0.361365,0,557,677,-0.266489,0,-0.21898,9.57461
9.64958,9.41349,10.3088,9.96832,4.84557,-0.440936,-0.268232,-0.740247,0.188491,9391,0,0,0,0,0,557,677,-0.22444,0,-0.216953,9.60732
9.36148,9.41081,9.95569,9.97667,4.85794,-0.449249,-0.272611,-0.740247,0.188491,9780,0,11.4438,-0.0742415,-0.309048,0,557,677,-0.229178,0,-0.221332,9.61034
9.31023,9.42093,9.92277,9.98208,4.86145,-0.445272,-0.269621,-0.740247,0.188491,13813,0,11.444,-0.0743291,-0.361495,0,558,677,-0.216953,0,-0.219455,9.6181
9.33503,9.43047,9.8622,9.98522,4.86215,-0.440078,-0.272642,-0.740247,0.188491,19282,0,11.4442,-0.0744297,-0.309234,0,555,675,-0.20059,0,-0.216913,9.62441
9.27645,9.42261,9.9062,9.99695,4.88116,-0.454952,-0.278197,-0.740247,0.188491,17818,0,11.4442,-0.0744294,-0.309234,0,556,676,-0.21463,0,-0.224692,9.62664
9.33749,9.41954,9.90545,9.98959,4.87224,-0.451926,-0.276492,-0.740247,0.188491,16973,0,11.4441,-0.0743538,-0.361519,0,556,676,-0.217715,0,-0.222988,9.62132
9.54519,9.44035,9.97461,10.0097,4.89167,-0.450402,-0.276197,-0.740247,0.188491,24000,0,11.1668,-0.121509,-0.355794,0,556,676,-0.191839,0,-0.222693,9.64193
9.57036,9.43588,9.95684,9.98729,4.86296,-0.437346,-0.26909,-0.740247,0.188491,21465,0,11.1417,-0.198172,-0.379239,0,556,676,-0.194913,0,-0.215585,9.62813
9.289,9.40966,9.93762,9.97222,4.8523,-0.446854,-0.2713,-0.740247,0.188491,11898,0,11.0845,-0.243662,-0.424207,0,557,677,-0.230095,0,-0.220021,9.60747
9.441,9.41158,10.14,9.98702,4.87186,-0.456296,-0.283087,-0.740247,0.188491,16074,0,10.9739,-0.343466,-0.575183,0,554,674,-0.225175,0,-0.225134,9.61609
9.53515,9.40014,10.2163,9.97777,4.86367,-0.458471,-0.279515,-0.740247,0.188491,10017,0,10.8356,-0.437294,-0.667817,0,556,676,-0.24222,0,-0.22601,9.60569
9.47116,9.41111,10.0153,9.98373,4.8675,-0.454234,-0.279743,-0.740247,0.188491,14988,0,10.6695,-0.543538,-0.772581,0,555,675,-0.226834,0,-0.224014,9.61415
